DATE,llp,unemployment,indpro,recession,term_spread,total_loans,llp_ratio,optimism_index
2014-04-01,6735.484,6.2,102.37046666666667,0.0,2.587936507936508,7308591.153846153,0.0009215844556382725,95.48436666666667
2014-07-01,7237.787,6.066666666666666,102.93203333333334,0.0,2.473125,7437948.038461539,0.0009730892125857147,95.7309
2014-10-01,8276.825,5.7,103.4978,0.0,2.2533870967741936,7549433.714285714,0.0010963504433899264,98.04433333333333
2015-01-01,8364.66,5.533333333333334,102.33846666666666,0.0,1.944262295081967,7716978.0,0.0010839294863870287,97.19503333333334
2015-04-01,8157.516,5.433333333333334,100.9316,0.0,2.14609375,7876439.815384616,0.0010356856893728018,96.3671
2015-07-01,8504.618,5.1000000000000005,101.00473333333333,0.0,2.18046875,8012871.228571428,0.0010613696086460437,95.82223333333333
2015-10-01,12204.434,5.033333333333333,99.613,0.0,2.065,8173008.946153846,0.0014932608150078326,95.2439
2016-01-01,12553.717,4.8999999999999995,98.97160000000001,0.0,1.6237704918032787,8348387.184615385,0.0015037296093710533,93.14663333333333
2016-04-01,11762.921,4.933333333333334,98.64793333333334,0.0,1.49078125,8521060.753846154,0.0013804526619166009,93.99283333333334
2016-07-01,11408.237,4.8999999999999995,98.86496666666666,0.0,1.26609375,8646897.323076922,0.0013193445664670478,94.39163333333333
2016-10-01,12462.347,4.766666666666667,98.71053333333333,0.0,1.7054098360655738,8753262.830769232,0.001423737324120178,99.71846666666666
2017-01-01,12040.744,4.566666666666666,98.71313333333335,0.0,1.840483870967742,8798614.615384616,0.0013684818038224374,105.26133333333333
2017-04-01,12002.778,4.366666666666667,100.1701,0.0,1.352857142857143,8862875.907692308,0.0013542757593596108,104.18966666666667
2017-07-01,13575.115,4.333333333333333,99.86489999999999,0.0,1.1874603174603175,8956550.807692306,0.0015156632604976744,104.59633333333333
2017-10-01,13631.143,4.166666666666667,101.25183333333332,0.0,1.1448387096774195,9080867.876923077,0.0015010837273208648,105.11399999999999
2018-01-01,12409.5,4.033333333333333,101.79256666666667,0.0,1.176393442622951,9165847.146153847,0.0013538846766834038,106.21
2018-04-01,11724.51,3.9333333333333336,102.97776666666665,0.0,1.0459375,9305021.107692309,0.0012600197102516555,106.48433333333332
